claim_id,door_damaged,bonnet_damaged,bumper_damaged,dickey_damaged,fender_damaged,light_damaged,windshield_damaged,severity,total_parts_damaged,damage_score,estimated_repair_cost,insurance_payout
CLM005373,0,1,1,1,0,1,1,high,5,14.086,232747.51,203589.25
CLM005374,0,0,1,0,0,1,0,low,2,1.615,24092.43,14709.03
CLM005375,0,0,1,1,0,0,0,low,2,1.578,27617.77,11923.6
CLM005376,0,0,1,1,0,0,0,medium,2,3.086,59274.24,50775.99
CLM005377,1,0,1,0,0,0,0,low,2,1.742,21214.35,16146.21
CLM005378,1,0,1,1,0,1,0,low,4,5.51,68213.78,53184.25
CLM005379,1,0,1,0,0,0,0,medium,2,2.943,37575.85,16945.73
CLM005380,0,0,0,1,0,0,0,low,1,1.121,11600.88,5651.16
CLM005381,0,0,1,0,0,0,0,low,1,0.952,14849.0,10737.07
CLM005382,1,0,1,0,1,0,0,low,3,2.752,22025.49,11156.53
CLM005383,1,0,0,0,1,0,0,medium,2,3.036,33377.86,27289.78
CLM005384,1,1,1,0,0,1,1,high,5,14.633,279990.95,196102.17
CLM005385,0,1,1,0,1,1,1,high,5,12.692,248511.73,210761.63
CLM005386,1,1,1,0,1,0,0,medium,4,6.229,123339.14,96053.98
CLM005387,0,0,1,1,1,0,0,medium,3,5.042,42995.09,29224.01
CLM005388,0,0,1,0,0,0,0,low,1,1.008,15637.54,0.0
CLM005389,0,0,1,0,1,1,0,medium,3,4.008,37382.62,23224.52
CLM005390,1,0,1,1,1,1,0,high,5,12.487,156159.0,118283.68
CLM005391,0,1,0,1,0,1,1,high,4,12.325,121110.3,75153.26
CLM005392,1,0,0,0,1,0,0,medium,2,2.952,32835.07,16423.61
CLM005393,1,0,0,0,0,1,0,high,2,6.264,85874.97,49860.26
CLM005394,0,1,1,1,0,1,0,high,4,12.501,194590.79,173225.62
CLM005395,1,0,0,0,1,0,0,low,2,1.888,24451.67,15788.67
CLM005396,0,0,1,1,0,0,0,low,2,1.886,16088.65,9469.79
CLM005397,0,0,1,1,0,0,0,low,2,1.553,18579.74,13736.62
CLM005398,1,1,0,0,1,0,0,medium,3,5.819,103519.81,89026.24
CLM005399,0,0,1,1,0,1,0,high,3,9.348,123676.75,96376.92
CLM005400,1,0,0,1,1,1,0,high,4,9.618,126637.0,103394.23
CLM005401,1,1,1,0,0,1,0,high,4,14.346,162292.31,116060.19
CLM005402,0,1,1,0,1,0,0,medium,3,4.959,89891.22,71431.72
CLM005403,0,1,1,0,0,1,1,high,4,9.21,119152.97,104008.88
CLM005404,1,0,1,0,0,0,0,medium,2,2.397,31051.8,15183.29
CLM005405,0,1,1,0,0,1,0,low,3,3.383,70836.94,56632.78
CLM005406,0,1,1,1,0,1,1,high,5,15.251,214832.58,164903.54
CLM005407,1,0,0,0,0,0,0,medium,1,1.928,21840.51,1091.49
CLM005408,1,0,1,0,1,0,0,high,3,8.407,63625.95,48383.99
CLM005409,1,0,0,0,1,0,0,medium,2,2.51,22158.79,14689.84
CLM005410,0,0,0,1,1,1,0,low,3,3.166,42174.21,18834.13
CLM005411,0,0,1,0,0,0,0,low,1,0.902,10371.37,5055.72
CLM005412,1,0,0,0,1,1,0,medium,3,4.058,48346.04,35720.23
CLM005413,0,1,1,0,0,1,1,high,4,11.39,182797.79,161994.26
CLM005414,1,0,0,0,1,0,0,medium,2,2.385,31414.87,22979.3
CLM005415,0,1,1,0,1,0,0,high,3,8.655,127309.48,86876.36
CLM005416,0,1,0,1,1,1,1,high,5,14.873,226382.97,154596.25
CLM005417,1,0,1,1,0,1,1,high,5,14.432,263809.23,216843.14
CLM005418,0,0,1,0,1,0,0,medium,2,2.745,37829.11,21510.57
CLM005419,0,0,1,0,0,0,0,low,1,0.747,9813.05,0.0
CLM005420,0,0,0,0,1,1,0,medium,2,3.115,51195.69,33824.72
CLM005421,1,0,1,0,1,0,0,medium,3,4.548,58085.43,42615.51
CLM005422,0,1,1,0,1,0,0,medium,3,4.412,71313.96,54947.45
CLM005423,0,0,1,0,1,1,0,medium,3,3.761,31752.48,20831.08
CLM005424,1,0,0,1,0,1,0,medium,3,4.56,65525.4,50738.4
CLM005425,0,1,1,0,1,0,0,medium,3,3.073,36977.86,30941.73
CLM005426,0,1,1,0,1,1,0,high,4,13.384,264844.34,239637.63
CLM005427,0,1,1,0,1,0,0,low,3,3.764,36002.15,28444.03
CLM005428,1,0,0,0,1,0,0,medium,2,2.678,28554.46,6403.87
CLM005429,0,0,1,1,0,1,0,medium,3,4.763,105872.19,81350.25
CLM005430,1,1,0,0,1,0,0,low,3,2.769,43371.94,37231.59
CLM005431,1,0,0,0,1,1,0,low,3,2.69,29392.16,15851.92
CLM005432,0,0,1,1,0,1,0,medium,3,4.685,57789.93,43336.64
CLM005433,0,0,1,1,0,0,0,low,2,1.897,25008.01,7985.38
CLM005434,1,0,0,0,0,0,0,low,1,1.302,9264.16,0.0
CLM005435,1,0,0,0,1,1,0,medium,3,5.329,59165.64,41251.51
CLM005436,0,0,1,0,0,0,0,low,1,0.949,9726.77,6560.12
CLM005437,0,0,1,0,0,0,0,low,1,0.869,11599.13,6437.58
CLM005438,0,1,1,0,1,1,0,high,4,8.552,92965.84,77794.69
CLM005439,1,1,1,1,0,1,0,medium,5,7.8,98990.16,71424.69
CLM005440,0,0,1,0,0,1,0,low,2,1.883,16973.24,12869.98
CLM005441,1,0,0,0,1,0,0,medium,2,3.857,37690.16,27929.11
CLM005442,0,1,0,0,1,1,0,medium,3,3.797,45728.77,38140.42
CLM005443,0,0,1,1,0,1,0,high,3,5.886,77513.86,58006.52
CLM005444,1,1,1,0,1,1,0,high,5,15.498,275902.04,187689.68
CLM005445,0,0,1,1,0,0,0,medium,2,3.38,32399.96,22314.5
CLM005446,1,0,0,0,1,0,0,high,2,4.94,61337.51,24033.23
CLM005447,1,0,0,0,0,0,0,low,1,1.064,14673.02,3429.98
CLM005448,0,0,0,0,1,0,0,low,1,0.74,8031.72,4244.15
CLM005449,0,0,1,0,0,0,0,low,1,0.819,6234.47,0.0
CLM005450,0,1,1,0,1,1,0,low,4,2.607,37771.46,23261.25
CLM005451,1,0,0,0,0,0,0,low,1,1.262,11023.29,6059.23
CLM005452,0,1,1,0,1,1,0,high,4,8.76,100868.38,83660.71
CLM005453,0,0,1,0,0,1,1,medium,3,4.991,88918.92,67229.24
CLM005454,1,0,1,1,0,0,0,medium,3,4.119,62750.84,51241.95
CLM005455,0,1,1,0,1,1,0,medium,4,4.599,48701.58,39281.92
CLM005456,0,1,1,0,0,1,0,high,3,9.809,94280.4,60280.98
CLM005457,0,0,1,0,0,1,0,low,2,2.017,29188.51,16067.46
CLM005458,1,0,0,1,0,0,0,medium,2,3.143,25548.86,16747.28
CLM005459,0,1,1,0,0,0,0,medium,2,3.977,50292.44,42080.7
CLM005460,0,0,1,0,0,0,0,low,1,1.028,12330.36,4108.06
CLM005461,1,1,1,0,1,1,0,high,5,14.072,124476.73,92650.15
CLM005462,1,1,1,0,1,1,0,high,5,12.73,192397.56,138325.88
CLM005463,0,0,1,1,0,0,0,medium,2,3.242,46353.33,33011.43
CLM005464,1,0,0,0,1,0,0,medium,2,2.69,31746.91,22876.72
CLM005465,0,0,1,0,0,0,0,medium,1,1.395,18446.29,9449.4
CLM005466,0,0,1,1,1,0,0,medium,3,4.665,72650.82,50230.89
CLM005467,0,0,1,0,0,0,0,low,1,0.701,8572.32,5659.87
CLM005468,0,1,1,0,1,0,0,high,3,8.24,117734.21,86655.8
CLM005469,1,0,1,0,1,0,0,low,3,2.846,33987.3,25228.56
CLM005470,0,1,1,0,0,1,0,high,3,5.946,60196.4,45698.84
CLM005471,1,0,1,1,0,1,0,medium,4,6.956,87246.99,67058.3
CLM005472,0,0,0,0,1,0,0,low,1,0.872,11306.97,0.0
CLM005473,0,0,1,1,0,1,0,medium,3,4.278,66317.12,45897.8
CLM005474,0,0,1,1,0,1,0,medium,3,3.845,26396.76,19814.51
CLM005475,0,1,1,1,0,1,0,high,4,11.432,187911.2,136968.82
CLM005476,1,1,1,0,1,1,0,medium,5,6.194,58354.97,46822.06
CLM005477,0,0,1,0,0,0,0,low,1,1.155,12459.98,6989.51
CLM005478,0,1,1,0,1,1,0,high,4,8.657,68018.33,53730.54
CLM005479,1,0,0,0,0,0,0,low,1,1.096,12810.58,7979.0
CLM005480,0,0,1,1,0,1,0,low,3,2.119,28376.34,16337.45
CLM005481,0,0,1,0,1,0,0,medium,2,2.487,39025.86,28489.76
CLM005482,1,0,0,0,1,0,0,high,2,5.164,89044.79,71515.79
CLM005483,0,0,1,0,0,0,0,low,1,0.676,10274.39,7412.12
CLM005484,0,1,1,1,0,1,1,medium,5,10.052,128443.62,96044.09
CLM005485,1,0,0,0,1,0,0,low,2,2.011,17787.26,9454.87
CLM005486,1,0,1,0,0,0,0,low,2,2.392,24230.94,14669.41
CLM005487,0,1,1,0,0,0,1,high,3,8.925,123020.84,104625.6
CLM005488,0,0,0,0,1,0,0,medium,1,1.388,22291.52,11879.83
CLM005489,1,0,0,0,1,1,0,medium,3,3.77,30923.31,21758.67
CLM005490,0,0,1,0,1,1,0,medium,3,4.448,59002.91,45992.43
CLM005491,0,0,1,0,0,0,0,low,1,1.003,15681.92,3481.41
CLM005492,0,0,1,0,1,1,0,medium,3,4.358,63358.54,51768.59
CLM005493,0,0,1,1,1,1,0,high,4,8.192,123044.9,83929.04
CLM005494,1,0,0,0,1,1,0,high,3,5.798,91678.3,66132.27
CLM005495,1,1,1,1,0,0,0,high,4,6.905,66265.37,43983.46
CLM005496,1,0,0,0,1,0,0,medium,2,3.161,47445.32,31439.39
CLM005497,0,0,1,1,0,0,0,medium,2,3.436,39466.96,29044.46
CLM005498,0,1,1,0,0,1,0,medium,3,4.861,52336.06,39020.6
CLM005499,0,0,1,0,0,0,0,low,1,0.939,11715.77,5016.91
CLM005500,1,0,1,1,1,0,0,medium,4,5.786,76197.54,59519.6
CLM005501,0,1,1,0,1,1,0,high,4,7.53,117868.1,85011.53
CLM005502,1,0,1,0,1,0,0,low,3,2.795,38091.84,31355.69
CLM005503,1,0,0,1,1,0,0,high,3,9.465,127207.29,100886.18
CLM005504,0,0,1,0,0,0,0,low,1,1.008,17064.75,4619.04
CLM005505,0,1,1,0,0,1,0,medium,3,4.249,51150.55,35641.63
CLM005506,0,1,1,0,1,0,0,high,3,8.388,96798.86,86805.27
CLM005507,0,0,1,0,1,1,0,medium,3,4.026,43915.01,25766.02
CLM005508,1,0,0,0,0,1,0,low,2,2.106,19921.41,12036.98
CLM005509,0,0,0,0,1,0,0,low,1,0.778,13592.86,0.0
CLM005510,0,1,1,0,1,1,0,high,4,7.612,95808.97,86920.5
CLM005511,1,1,0,0,0,0,0,medium,2,4.186,67603.68,49902.3
CLM005512,0,1,1,0,0,1,1,medium,4,5.778,76627.28,60455.31
CLM005513,1,0,0,0,0,0,0,low,1,0.842,10260.91,3088.24
CLM005514,0,0,1,1,0,0,0,high,2,5.345,58306.65,49539.34
CLM005515,0,1,1,0,1,0,0,medium,3,4.953,49649.99,33559.26
CLM005516,1,1,0,0,1,0,0,medium,3,4.305,50183.43,38678.69
CLM005517,1,0,1,0,0,0,0,low,2,1.864,21804.07,7756.57
CLM005518,0,1,1,0,0,1,0,medium,3,4.799,94155.15,82372.87
CLM005519,0,1,1,0,0,0,0,high,2,4.705,77026.41,62224.28
CLM005520,0,1,1,0,0,1,1,medium,4,6.865,68324.01,54271.21
CLM005521,0,0,0,1,0,1,0,low,2,2.219,31640.33,13304.93
CLM005522,0,0,0,1,0,0,0,low,1,1.068,13324.29,6675.36
CLM005523,1,0,0,0,1,0,0,medium,2,3.899,32212.45,12714.64
CLM005524,0,0,1,1,1,0,0,low,3,2.875,35366.03,24902.58
CLM005525,1,0,0,0,1,1,0,high,3,6.687,83588.9,54560.73
CLM005526,0,1,0,0,0,1,1,low,3,3.944,61720.91,53036.48
CLM005527,1,0,1,0,0,0,0,low,2,1.885,25703.12,19254.15
CLM005528,0,1,0,1,0,0,1,medium,3,5.308,109738.36,85500.35
CLM005529,0,0,1,0,0,1,0,low,2,1.859,28635.32,25085.7
CLM005530,0,1,1,0,1,1,0,high,4,9.891,118555.6,96883.9
CLM005531,0,0,1,0,1,1,1,high,4,9.645,144784.03,105670.27
CLM005532,0,1,1,0,1,1,0,high,4,11.477,153374.06,108398.21
CLM005533,1,0,0,0,1,1,0,medium,3,5.322,98243.52,66980.5
CLM005534,1,0,0,0,1,1,0,medium,3,4.971,57600.55,52651.31
CLM005535,1,1,0,0,1,0,0,low,3,2.115,31290.21,21185.23
CLM005536,0,0,1,0,0,1,0,low,2,1.237,9977.9,5980.5
CLM005537,0,0,1,1,1,1,0,medium,4,6.425,98813.38,82403.95
CLM005538,0,1,1,1,0,0,1,medium,4,7.511,139639.48,119359.74
CLM005539,1,0,0,0,0,1,0,low,2,1.96,26679.12,22327.44
CLM005540,0,0,1,0,0,0,0,medium,1,1.338,15086.34,7713.76
CLM005541,1,0,1,1,0,0,0,medium,3,3.712,35876.98,15639.92
CLM005542,0,0,1,0,0,0,0,low,1,0.876,6854.93,2191.75
CLM005543,0,0,1,0,0,0,0,low,1,0.736,10403.15,3961.37
CLM005544,1,0,0,0,1,1,0,high,3,8.625,102541.63,71524.0
CLM005545,0,1,1,0,1,1,0,high,4,11.409,93870.89,81041.32
CLM005546,0,0,0,0,1,0,0,medium,1,1.39,18160.04,11428.21
CLM005547,0,1,1,0,1,1,1,high,5,10.824,172996.82,144514.44
CLM005548,0,0,1,0,0,0,0,medium,1,1.465,19522.66,10334.7
CLM005549,0,0,1,0,0,0,0,low,1,0.781,9113.12,2472.91
CLM005550,0,1,1,0,0,1,0,medium,3,6.408,66323.34,57074.12
CLM005551,1,0,0,0,1,1,0,high,3,7.014,85405.88,66024.85
CLM005552,0,0,1,1,0,1,0,medium,3,4.894,84366.08,64280.34
CLM005553,0,1,1,1,1,1,0,medium,5,7.161,113575.17,94300.76
CLM005554,1,0,0,0,1,1,0,high,3,9.267,89877.21,69260.21
CLM005555,0,0,1,0,0,0,0,low,1,0.6,5243.11,2949.45
CLM005556,1,1,1,0,1,1,0,high,5,14.385,139968.65,108010.94
CLM005557,0,1,1,0,0,1,1,high,4,9.021,127792.06,112249.54
CLM005558,1,1,1,0,1,0,0,medium,4,7.534,119539.8,91451.79
CLM005559,1,0,0,0,1,0,0,low,2,1.217,13693.87,8442.01
CLM005560,0,1,1,0,0,0,0,medium,2,3.948,72947.27,66502.87
CLM005561,0,0,1,0,0,0,0,low,1,0.645,7669.07,5250.81
CLM005562,1,0,0,0,0,0,0,low,1,0.978,13991.72,8170.46
CLM005563,1,0,0,1,1,0,0,medium,3,4.621,54893.37,49608.53
CLM005564,0,1,1,0,0,1,1,high,4,10.876,150785.94,133309.82
CLM005565,0,0,1,0,1,0,0,low,2,1.323,13498.63,6291.51
CLM005566,0,1,1,0,1,1,0,high,4,7.385,116784.87,96032.52
CLM005567,1,0,0,0,0,0,0,low,1,1.039,9436.24,1780.45
CLM005568,0,0,1,0,0,0,0,low,1,0.83,11808.23,5643.68
CLM005569,0,1,1,0,1,0,0,medium,3,4.9,78717.56,60614.29
CLM005570,1,0,0,0,0,1,0,medium,2,3.283,39916.38,27754.31
CLM005571,0,1,1,0,1,0,0,high,3,8.878,86554.87,62941.31
CLM005572,0,0,0,0,1,0,0,low,1,0.905,13547.11,7583.44
CLM005573,0,0,1,0,0,0,0,low,1,0.985,14048.95,3914.3
CLM005574,0,0,1,0,1,1,0,high,3,5.06,77232.77,62145.96
CLM005575,0,0,1,0,0,0,0,low,1,1.015,9527.72,5225.07
CLM005576,0,0,1,0,0,0,0,low,1,1.126,16440.95,13198.23
CLM005577,0,0,1,0,0,0,0,low,1,0.659,9158.14,0.0
CLM005578,1,0,0,0,0,0,0,medium,1,1.302,13202.8,8146.48
CLM005579,1,0,1,0,0,1,0,medium,3,5.833,60079.91,42776.89
CLM005580,0,1,1,0,1,0,0,high,3,8.505,155291.17,116341.35
CLM005581,0,1,1,0,0,0,1,medium,3,5.187,92414.94,74804.18
CLM005582,0,0,0,0,1,1,0,low,2,2.076,19363.55,13528.57
CLM005583,0,1,1,1,0,0,0,medium,3,4.232,85144.48,69328.21
CLM005584,1,0,0,0,0,0,0,low,1,0.934,11936.92,7908.58
CLM005585,0,1,1,0,1,0,0,low,3,2.842,35621.49,29279.12
CLM005586,1,0,0,0,1,1,0,high,3,6.979,74069.86,57778.97
CLM005587,0,0,1,1,0,1,0,high,3,8.048,144568.52,108232.63
CLM005588,0,1,1,0,0,0,0,medium,2,2.97,55631.39,31185.0
CLM005589,0,1,1,1,1,1,0,medium,5,8.405,135220.43,118519.52
CLM005590,0,0,0,0,1,1,0,medium,2,2.744,55250.01,36737.74
CLM005591,1,0,1,1,0,0,0,low,3,2.596,28193.87,20861.52
CLM005592,1,1,1,0,0,1,1,high,5,12.927,251619.02,211478.86
CLM005593,1,0,0,0,1,1,0,medium,3,4.248,47238.65,42873.42
CLM005594,0,0,1,0,0,0,0,low,1,1.032,11435.73,4194.77
CLM005595,1,0,0,0,1,1,0,high,3,5.067,55827.71,34410.22
CLM005596,1,0,1,0,1,0,0,medium,3,3.951,55952.43,39577.24
CLM005597,0,1,1,1,1,1,1,high,6,23.934,273276.56,199049.05
CLM005598,0,0,1,0,1,1,0,medium,3,4.02,42364.7,32284.96
CLM005599,1,1,0,0,1,1,0,medium,4,5.821,100850.24,73115.51
CLM005600,0,1,1,0,1,1,0,medium,4,6.0,108888.69,78330.26
CLM005601,0,1,1,0,1,1,0,low,4,4.879,42822.36,30159.68
CLM005602,0,1,1,0,0,0,1,medium,3,4.716,85318.21,65486.97
CLM005603,1,0,0,0,0,0,0,medium,1,1.649,16584.85,7617.46
CLM005604,0,0,0,0,1,0,0,low,1,0.88,11676.91,7905.33
CLM005605,0,0,1,0,0,1,0,medium,2,3.247,29749.35,21608.49
CLM005606,0,0,1,0,0,1,0,medium,2,3.43,39708.15,25869.41
CLM005607,0,0,1,1,0,1,0,low,3,2.521,40779.19,15352.96
CLM005608,1,1,0,0,1,1,0,high,4,12.641,197783.69,165933.36
CLM005609,0,1,1,0,1,0,1,high,4,10.558,152424.9,109862.8
CLM005610,0,0,0,0,1,0,0,low,1,0.857,15300.12,4948.83
CLM005611,0,1,1,0,0,1,0,medium,3,4.323,56255.81,35288.19
CLM005612,0,1,1,0,0,1,0,medium,3,4.278,93470.07,75395.26
CLM005613,1,0,0,0,1,1,0,low,3,2.15,24633.3,15441.29
CLM005614,0,0,1,1,0,0,0,low,2,1.744,15905.56,10757.25
CLM005615,0,0,1,0,0,0,0,low,1,0.912,6792.02,3883.38
CLM005616,1,0,0,0,1,1,0,high,3,7.693,78256.15,48683.15
CLM005617,1,0,0,0,1,0,0,medium,2,2.942,22420.66,12243.76
CLM005618,1,0,0,0,1,0,0,high,2,5.905,70800.7,24383.27
CLM005619,0,0,1,1,0,0,0,low,2,1.782,26069.52,5702.3
CLM005620,1,0,0,0,0,0,1,low,2,2.108,30863.13,17314.78
CLM005621,1,0,0,0,1,0,0,low,2,1.588,13092.19,1844.31
CLM005622,0,0,1,1,0,0,0,medium,2,3.623,35931.38,28853.25
CLM005623,0,0,1,0,1,0,0,medium,2,2.942,30224.39,22044.67
CLM005624,0,1,1,0,1,1,0,high,4,10.839,117818.49,79581.6
CLM005625,0,0,1,1,0,0,0,low,2,1.723,28479.56,17460.2
CLM005626,0,1,1,0,1,1,0,high,4,7.348,101837.89,75502.29
CLM005627,0,1,1,0,1,1,0,medium,4,6.498,85892.28,63642.25
CLM005628,0,0,0,0,1,0,0,low,1,0.702,6417.29,0.0
CLM005629,0,1,1,0,1,1,0,high,4,9.043,152507.22,103079.96
CLM005630,0,1,0,0,0,0,0,low,1,1.473,18099.94,12519.54
CLM005631,0,1,0,0,0,1,0,medium,2,3.538,63639.04,41362.23
CLM005632,0,0,1,0,0,1,0,medium,2,3.032,33096.74,26632.45
CLM005633,0,1,1,0,0,1,0,medium,3,4.783,72326.31,42016.79
CLM005634,1,1,1,0,1,1,0,high,5,13.841,288378.84,238452.48
CLM005635,0,0,1,0,0,0,0,low,1,0.971,10234.45,7233.47
CLM005636,0,0,1,0,0,0,1,medium,2,2.944,44498.71,23737.57
CLM005637,1,0,0,0,1,0,0,low,2,2.09,18734.02,8559.55
CLM005638,1,1,1,1,1,1,1,high,7,21.323,337865.02,249498.83
CLM005639,0,1,1,1,0,1,0,high,4,12.782,190864.17,174745.21
CLM005640,0,0,0,0,1,1,0,low,2,1.993,31318.84,15897.83
CLM005641,1,0,0,0,1,0,0,high,2,4.077,54714.69,40297.04
CLM005642,1,0,0,0,1,1,0,medium,3,4.828,48417.93,32532.69
CLM005643,1,0,0,0,1,0,0,medium,2,2.978,42608.84,31448.49
CLM005644,0,0,1,1,0,0,0,medium,2,3.468,43699.82,33977.25
CLM005645,0,1,1,0,0,0,1,medium,3,5.848,96286.92,64513.13
CLM005646,0,1,1,0,0,0,1,high,3,9.523,133369.39,119043.41
CLM005647,0,1,1,0,0,1,1,medium,4,7.302,102435.51,89298.32
CLM005648,0,1,1,0,1,1,0,low,4,3.11,46597.16,29920.98
CLM005649,1,0,0,0,1,1,0,high,3,7.013,64975.37,48953.6
CLM005650,1,0,0,0,1,0,0,low,2,2.5,31089.38,25321.79
CLM005651,1,0,1,0,1,0,0,medium,3,4.257,53214.68,33617.08
CLM005652,0,1,1,0,1,0,0,medium,3,4.949,47395.59,33219.24
CLM005653,0,0,1,0,0,0,0,low,1,1.031,9591.77,1166.14
CLM005654,0,0,1,0,1,0,0,medium,2,2.8,32834.71,23368.01
CLM005655,0,0,1,1,0,1,0,high,3,8.141,72192.55,48267.21
CLM005656,0,0,1,0,0,0,0,low,1,0.931,10226.87,5426.96
CLM005657,0,0,1,0,0,0,0,low,1,0.83,7891.84,0.0
CLM005658,0,0,1,0,1,1,0,medium,3,3.592,41436.07,27876.56
CLM005659,0,1,1,0,0,0,0,low,2,1.752,28619.17,14773.07
CLM005660,0,1,1,0,1,1,1,high,5,11.597,195264.73,134977.33
CLM005661,0,1,1,0,0,1,0,low,3,3.471,70806.03,57010.9
CLM005662,0,1,0,1,0,1,0,medium,3,4.495,57804.45,39410.96
CLM005663,1,0,0,1,1,0,0,medium,3,4.158,48441.3,39430.8
CLM005664,1,0,0,0,0,0,0,low,1,0.813,8925.66,2022.93
CLM005665,1,1,1,0,1,1,0,medium,5,7.996,65310.52,51246.77
CLM005666,1,0,0,0,0,0,0,medium,1,1.768,36512.69,24070.49
CLM005667,1,0,0,0,1,0,0,medium,2,3.22,49618.72,20530.26
CLM005668,1,0,0,0,1,0,0,medium,2,2.991,32087.42,22056.67
CLM005669,0,1,1,0,1,1,1,high,5,16.236,229047.02,150120.35
CLM005670,1,0,0,0,1,1,0,medium,3,4.68,77250.06,53502.41
CLM005671,0,1,1,0,1,0,0,high,3,7.917,129697.05,98951.36
CLM005672,1,0,0,0,1,1,0,medium,3,4.745,73456.58,52222.83
CLM005673,1,0,0,0,1,0,0,low,2,1.746,20642.84,15552.28
CLM005674,0,1,1,0,1,0,0,medium,3,5.228,83622.48,61459.67
CLM005675,0,1,1,0,1,1,0,high,4,10.56,247478.66,166569.02
CLM005676,0,0,1,0,0,1,0,low,2,1.911,33297.76,14753.81
CLM005677,1,0,1,0,0,0,0,low,2,1.807,27455.68,18535.63
CLM005678,1,1,1,0,0,1,0,high,4,8.557,115284.48,93740.59
CLM005679,1,0,0,0,0,1,0,low,2,2.418,28583.19,18151.85
CLM005680,1,0,0,0,1,0,0,medium,2,3.203,26479.19,20613.9
CLM005681,0,0,1,0,1,0,0,low,2,1.566,17448.97,9516.64
CLM005682,0,1,1,0,0,1,1,high,4,11.954,167729.48,103002.84
CLM005683,0,0,1,0,0,0,0,low,1,0.943,8705.71,4366.48
CLM005684,0,0,1,0,0,0,0,low,1,0.809,9225.88,3637.08
CLM005685,0,0,1,1,0,0,0,low,2,1.831,14805.76,8983.8
CLM005686,1,0,0,0,1,1,0,medium,3,5.18,70972.44,50118.21
CLM005687,1,0,0,0,0,1,0,medium,2,2.829,36438.0,27192.61
CLM005688,0,1,1,1,1,0,1,high,5,11.12,165097.51,127236.58
CLM005689,0,0,1,0,0,0,0,low,1,0.912,11851.13,8256.88
CLM005690,1,0,0,0,1,0,0,low,2,1.728,16267.12,11271.55
CLM005691,1,1,0,0,1,0,1,high,4,11.324,148078.03,96278.59
CLM005692,1,0,0,0,0,1,0,low,2,1.564,17726.17,11751.77
CLM005693,0,0,1,1,0,0,1,low,3,2.985,40963.24,30284.47
CLM005694,0,0,1,0,0,1,0,low,2,1.33,24200.51,14032.57
CLM005695,0,0,0,0,0,1,0,low,1,0.828,10743.51,7124.13
CLM005696,1,0,0,0,0,1,0,high,2,5.265,56097.82,38576.85
CLM005697,0,0,1,0,1,1,0,medium,3,4.508,62955.91,40596.38
CLM005698,1,0,0,0,1,1,0,medium,3,4.8,78032.58,52520.74
CLM005699,0,0,1,1,0,0,0,low,2,2.005,30449.65,17252.08
CLM005700,0,1,1,0,0,1,1,medium,4,7.841,156328.75,108109.66
CLM005701,1,1,0,0,0,0,0,medium,2,3.52,36606.01,24942.44
CLM005702,1,1,1,0,0,1,0,medium,4,7.111,134839.59,105849.04
CLM005703,0,0,1,1,0,0,0,medium,2,3.445,38066.16,23187.85
CLM005704,0,0,1,1,0,1,0,high,3,5.254,62283.24,43527.56
CLM005705,0,1,1,0,0,1,0,medium,3,4.834,58601.96,45317.98
CLM005706,1,0,0,0,1,1,0,high,3,7.41,60919.44,36795.43
CLM005707,0,0,1,0,0,1,0,medium,2,2.518,32228.58,28500.61
CLM005708,0,1,1,0,1,0,0,medium,3,4.412,51570.77,34056.03
CLM005709,0,1,1,0,1,1,0,medium,4,6.865,69660.56,39766.28
CLM005710,0,1,1,0,1,1,0,medium,4,7.155,53582.8,40759.41
CLM005711,1,0,0,0,0,0,0,low,1,1.125,14959.24,3244.43
CLM005712,0,0,1,1,0,1,0,medium,3,4.285,51855.11,24919.24
CLM005713,1,0,0,0,0,0,0,low,1,0.99,13100.29,9407.45
CLM005714,1,0,1,1,0,1,0,medium,4,5.624,107070.82,79522.8
CLM005715,1,0,0,0,0,0,0,low,1,0.934,19530.23,11302.0
CLM005716,0,1,1,0,0,0,0,medium,2,4.51,76055.07,53076.29
CLM005717,0,0,1,0,0,0,0,low,1,1.066,13931.05,2376.19
CLM005718,0,0,1,1,0,0,0,medium,2,3.099,47380.61,33742.71
CLM005719,1,0,1,1,0,0,0,low,3,4.445,49348.39,29269.49
CLM005720,1,0,1,0,0,1,0,low,3,2.558,35090.08,23410.41
CLM005721,0,0,1,0,0,0,0,low,1,0.821,10474.2,6376.81
CLM005722,0,0,0,1,0,1,0,low,2,1.677,23316.35,17937.48
CLM005723,1,0,0,0,1,0,0,medium,2,3.45,50525.1,34136.63
CLM005724,1,0,0,0,1,1,1,high,4,9.828,143486.17,131203.7
CLM005725,1,0,1,0,1,1,0,medium,4,6.014,75201.75,60193.5
CLM005726,1,0,1,0,0,0,0,medium,2,3.51,46777.43,40707.93
CLM005727,0,0,1,0,0,0,0,medium,1,1.353,16879.15,13997.4
CLM005728,0,0,1,1,0,1,0,low,3,2.79,25633.11,9079.19
CLM005729,1,0,0,1,0,0,0,low,2,2.427,33503.8,27527.17
CLM005730,0,0,0,0,0,1,0,medium,1,1.651,21694.08,10358.51
CLM005731,0,0,1,1,0,0,0,low,2,1.738,26404.98,6723.87
CLM005732,0,1,1,0,1,0,0,medium,3,5.553,44628.74,17511.36
CLM005733,0,1,1,0,0,1,0,medium,3,5.157,58311.75,42256.38
CLM005734,0,0,1,1,0,0,0,medium,2,3.287,47485.18,41712.87
